question,label,pca_x,pca_y,predicted_label,correct,embedding_norm
Prior to Gordon Brown who was the last Prime Minister to represent a Scottish constituency?,B,-0.02296714,0.032947943,C,False,1.0
Former professional footballer Neil Ruddock played for which English club from 1986 to 1988?,B,-0.024694,-0.027548356,B,True,1.0
Flamenco dancer Joaquin Cortes hit the headlines in 1996 over his relationship with which supermodel?,C,-0.15208483,-0.12464514,B,False,0.99999994
In which year was the United Nations founded?,C,0.23218402,0.01865169,B,False,1.0
"When 'Titanic' left Southampton in April 1912, where was her first port of call?",B,0.10078663,0.027977312,B,True,0.99999994
"The seven psalms – 6, 32, 38, 51, 102, 130 and 143 are known collectively as what?",B,0.24013454,-0.018708115,B,True,1.0
The Wars of the Diadochi were a series of conflicts fought for the control of an empire after whose death?,B,0.06579326,0.21880369,C,False,1.0
"Which actor, famous for 'Please Sir!' and 'Sykes' has 'acted' in every performance of 'The Mousetrap' reading a news bulletin via a recording?",B,-0.36377278,0.011373105,B,True,1.0
Who was the president of the USA at the time of the Wall Street Crash?,C,-0.007724606,0.06529719,B,False,1.0
In the human body what is the common name for the third molar teeth?,B,0.10354887,0.0321069,B,True,0.99999994
The 'Telegraph & Argus' is a local daily newspaper based in which city?,B,0.17243792,0.08218814,B,True,1.0
The London Promenade concerts were founded by which English composer/conductor?,B,0.047491044,-0.14465976,B,True,0.99999994
In 2008 Great Leighs became the first new venue for which sport for 80 years?,B,0.17730246,-0.054916695,B,True,0.99999994
Which nation in 2013 became the first to legalize marijuana production and sale?,B,0.1359515,-0.062889926,B,True,0.99999994
"Which Shakespearian character said ‘But soft, what light through yonder window breaks’?",B,-0.14847077,0.19484009,B,True,1.0
Who succeeded James Callaghan as leader of Britain's Labour Party?,B,-0.0036046524,-0.029841397,B,True,0.99999994
Within body language the physical space/closeness between people is significant and called?,B,0.124835655,0.022879634,B,True,0.99999994
Who is generally considered to have invented the first electric battery cell in 1800?,B,0.10368972,0.074581824,B,True,1.0
"What is the vivid blue semi-percious stone, historically mined in Afghanistan's Badakhshan province and prized by the ancient Egyptians, Mesopotamians, Greeks and Romans?",B,0.09009198,0.02551266,B,True,1.0
Who replaced Mary Robinson as president of Ireland in 1997?,B,0.14818528,-0.022703817,B,True,1.0
Which Npower Football League Division 2 club plays at home at the Kassam Stadium?,B,0.17454803,-0.010902495,C,False,0.99999994
Which veteran performer in rock music began his hit-making career in the mid 1960's with the Belfast quartet named 'Them'?,B,-0.028983595,-0.34870476,B,True,1.0
Who is the famous brother of the actress Shirley MacLaine?,B,-0.22162348,0.026478415,B,True,1.0
Which car company manufactured the 'Renown' and 'Mayflower' models?,B,0.10776142,0.04686679,C,False,1.0
In which ITV comedy do Steve Pemberton and Siobhan Finneran play 'Mick' and 'Janice Garvey'?,B,-0.17935501,0.022718191,B,True,0.99999994
"Which artist (1518-1594), born Jacopo Comin, also known as Jacopo Robusti, is known by a nickname taken from his father's occupation as a dyer?",B,-0.12657744,0.08740375,C,False,1.0
In which famous school was the game of squash invented in the 20th century?,B,0.22333968,0.08029152,B,True,1.0
The Birth of Venus by Botticelli hangs in an art gallery in which city?,C,-0.047556017,0.09434451,B,False,1.0
The River Thames has its source in which county?,B,0.09796237,-0.0130292615,B,True,1.0
Which reggae singing star died 11th May 1981?,B,-0.22475526,-0.2184916,B,True,1.0
"Black, White, Sumatran and Javan are varieties of which endangered species of animal?",B,0.12944241,0.029450951,B,True,1.0
"What plant, a bushy herb of the mint family, has a heavy, strong scent, and has been used for centuries in perfumes?",B,0.12719873,-0.0069417707,B,True,1.0
"Vaquita porpoise 'maw', an illegally trafficked delicacy in Chinese cuisine, priced upwards of $10,000/kilo, is the creature's?",B,0.022974903,0.05286439,B,True,1.0
Which member of the Beatles was also known as Nelson Wilbury?,B,-0.027667996,-0.20403048,B,True,0.99999994
Which study in magic and religion by James George Frazer took its name from an incident in 'The Aeneid'?,B,0.08438024,0.1004295,B,True,0.99999994
"""Who sang the theme tune, """"My Heart Will Go On"""", in the 1997 film, """"Titanic""""?""",B,-0.14243822,-0.19264135,B,True,0.99999994
Who played the parts of the twins in the 1998 remake of the film 'The Parent Trap'?,B,-0.32001054,0.011160119,B,True,1.0
"What is 100 degrees Celsius, in Fahrenheit?",B,0.14422427,0.03873799,B,True,1.0
‘I’ll Be There For You’ by The Rembrandts is the theme tune to which US tv comedy series?,B,-0.12574777,-0.24588896,B,True,1.0
Which SS commander died as a result of an assassination attempt in Prague in 1942?,B,-0.017599551,0.12169349,B,True,1.0
Which American President was in office 1869-1877?,B,0.18094003,0.12030264,B,True,1.0
Which singer starred in 1970 film 'Gunfight'?,C,-0.33820087,-0.19603153,B,False,0.99999994
"""The character """"Eliza Doolittle"""" in """"My Fair Lady"""" was originally created by whom?""",B,-0.05665805,0.041881833,B,True,1.0
"""In the 1933 film She Done Him Wrong, who was the actor to whom Mae West said, """"Why don't you come up sometime and see me""""?""",B,-0.28098187,-0.04473781,B,True,0.99999994
Who played both Flash Gordon and Buck Rogers on film in the 1930s?,B,-0.24847546,0.003969375,B,True,1.0
Who won Britain’s only 2014 Winter Olympics gold medal?,C,0.12119488,-0.110664785,B,False,0.99999994
"Who, in 1989, replaced Robin Day as presenter of BBC TV's Question Time?",B,-0.12526248,-0.022275137,B,True,0.99999994
What position is no.9 in rugby league and no.2 in rugby union?,B,0.20073268,-0.008724621,B,True,1.0
"Is the sea horse a mammal, fish or mollusk?",B,0.12721412,0.09401952,B,True,0.99999994
Who was king of England In 1300?,B,0.07814598,0.17990105,B,True,0.99999994
‘Stone walls do not a ‘what’ make’ is a line from a poem by 17th Century poet Richard Lovelace?,B,0.13027513,0.06641027,B,True,1.0
"One of the new seven wonders of the modern world, in what country is the carved city of Petra located?",B,0.0820941,0.12512036,B,True,1.0
"Holding office from 1901 to 1909, who was the 26th President of the United States?",B,0.17457023,0.12916832,B,True,1.0
"Gregory Peck, Robert Mitchum and Martin Balsam had cameo roles in the 1991 remake of what 1962 film in which they starred?",B,-0.3551076,0.08111475,B,True,0.99999994
"The character 'James Bond' was created by Ian Fleming, but who wrote the book 'Devil May Care' featuring 'James Bond'?",B,-0.12864032,0.1058624,B,True,1.0
"Born in 1678, which Italian composer of choral works, over forty operas, and notably The Four Seasons violin concertos, was known as The Red Priest because of his auburn hair?",B,-0.020396883,-0.009047456,C,False,1.0
"Anne Reid and Derek Jacobi appear as Celia and Alan, two childhood sweethearts reunited via Facebook, in which BBC TV drama series?",B,-0.15154298,-0.008188972,B,True,1.0
The Blue Fairy is a character in which Disney classic?,B,-0.055520996,-0.06060631,B,True,1.0
"""An """"event horizon"""" is the defining feature of which astronomical phenonmenon ?""",B,0.10639838,0.05309102,B,True,1.0
Which Rugby Union team plays home games at the Liberty Stadium in Swansea?,B,0.22373171,-0.030527828,B,True,0.99999994
All Scrabble tournament (and most club) games are played with a game clock and a set time control. Typically how long does each player have in which to make all plays?,C,0.15534611,-0.01867577,B,False,1.0
Which artist used a terrace at St Thomas' Hospital as a vantage point for his series of paintings of the Houses of Parliament?,B,0.17655814,0.13174948,B,True,1.0
"According to the poet Dante, for whom were the tortures of the sixth Circle of Hell reserved?",B,0.05346449,0.0932616,B,True,1.0
"In the first television series 'Men Behaving Badly', who played the part of 'Dermot'?",B,-0.2861268,0.10251614,B,True,1.0
"What was the surname of the East London gangsters, whose christian names were Charles and Eddie, who in the 1960's ran their own scrapyard business and were seen as the main rivals to the Kray twins?",B,-0.123800255,0.021073679,B,True,0.99999994
'Dismaland' was the temporary theme park/exhibition of which famous 'anonymous' artist?,B,-0.041937817,-0.03493429,C,False,1.0
"The temple of which of their gods was destroyed by Samson, as his last act of war against the Philistines?",B,0.16692345,0.12566157,B,True,1.0
If you box in a left handed stance is described as southpaw.  How is the stance of a right handed boxer usually described?,B,0.11465919,0.079357415,B,True,1.0
In which town or city was Frederick Delius born?,B,0.09097001,0.108636536,B,True,1.0
"""What weapon is used in Tchaikovsky's """"1812 Overture""""?""",B,0.11770893,-0.10589019,B,True,0.99999994
Who played `Wolfie' Smith in the TV comedy series Citizen Smith?,B,-0.28793773,-0.0048223333,B,True,1.0
In which war was cowboy star Tom MIx shot in the mouth?,C,-0.18087545,-0.054122508,B,False,1.0
Bob Hoskins played crime boss Harold Shand in which film?,C,-0.2579091,0.09838598,B,False,0.99999994
Who is the author of a series of 21 historical novels featuring Jack Aubrey and Stephen Maturin?,B,-0.12802717,0.14173372,C,False,0.99999994
Which country was formerly called Northern Rhodesia?,B,0.09150948,0.056295548,B,True,1.0
In which town or city is the University of Abertay?,B,0.29607475,0.08604093,B,True,0.99999994
Who was elected President of Ireland in November 2011?,B,0.10557605,0.017852366,B,True,0.99999994
"Kerry McCarthy, Doug Naysmith, Dawn Primarolo and Stephen Williams are MPs representing constituencies in which city?",B,0.049840488,0.08230403,C,False,0.99999994
"""What was the name of the store in """"Are You Being Served?""""?""",B,-0.016233433,-0.08163522,B,True,1.0
"""Which word completes the title of a Tony Hawks book: """"Round Ireland With A ....""""?""",B,0.12696095,-0.042351793,B,True,1.0
"In his eponymous TV show, which comedian and actor played obstetrician Cliff Huxtable?",B,-0.2369049,0.060266305,B,True,0.99999994
The French horse race called the Prix de l'Arc de Triomphe is run at which race course?,B,0.18067363,0.08615394,B,True,1.0
The rock musical ‘Rent’ is based on which opera by Giacomo Puccini?,B,-0.103412904,-0.06202253,B,True,1.0
Who was voted Time Magazine person of the century in 1999?,B,-0.055315703,-0.017159117,C,False,1.0
Which company makes the Crunchie chocolate bar,B,0.08004905,-0.0760293,B,True,1.0
Who was the father of the apostles James and John who were sometimes known as the sons of thunder,B,0.06737051,0.078818314,B,True,1.0
"Which group, prominent in the 1990’s, featured Chris Novoselic on bass and Dave Grohl on drums/",B,-0.036099233,-0.33156484,B,True,1.0
Whose portrait was painted by the fictional artist Basil Hallward?,B,-0.02384027,0.14317612,B,True,0.99999994
Who had a no. 1 hit in 2005 with the song 'You 're Beautiful'?,C,-0.084908694,-0.5093221,B,False,1.0
"The Equitable Life Assurance Building in New York City, built in 1870, and 130 feet (40 m) high, was the first office building to be equipped with what?",B,0.24909694,0.08755075,B,True,0.99999994
What type of exhibits can be seen in the museum at Crich in Derbyshire?,B,0.119913936,0.18650818,B,True,1.0
"Prior to Howard Webb in 2010, who was the last Englishman to referee a World Cup Final?",B,-0.004614983,0.114192404,B,True,0.9999999
Who had a UK Top 10 chart hit in 1976 with 'Devil Woman'?,B,-0.06666327,-0.4458703,B,True,0.99999994
What did British mathematician Andrew Wiles prove in 1993?,B,0.11270724,0.0852248,B,True,1.0
What is the name of the 1978 movie starring Clint Eastwood and an orang-utan called Clyde?,B,-0.31702575,0.03679282,B,True,1.0
"What is a navigation instrument used until the 18th century to measure the angles between heavenly bodies, or between them and the horizon?",B,0.199629,0.04583372,B,True,0.99999994
"How long was the Hundred Years War, fought between England and France in the 14th and 15th centuries?",B,0.20713638,0.13473941,C,False,1.0
"""Who replaced Charlie Sheen on """"Two And A Half Men""""?""",B,-0.18851472,0.060349535,B,True,1.0
"""Which sibling asked""""Am I my brothers keeper?""""?""",B,-0.08156665,0.0027557493,B,True,1.0
"Have raised over $1.46 billion to date, Jerry Lewis' annual Labor Day telethon raises money for what group?",B,0.01865542,-0.10854156,B,True,1.0
"Which BBC TV programme of 4 series featured Rowan Atkinson, Pamela Stephenson, Mel Smith and Griff Rhys Jones, with Chris Langham in the first series?",B,-0.16590434,0.035225134,B,True,1.0
"What Latin phrase means operational method, or the way a job is done?",B,0.11830359,0.09720185,B,True,1.0
Tolo TV is which country's leading independent TV company (as at 2010)?,B,-0.026783057,0.03237847,C,False,1.0
Which French shoe designer once said; “red is more than a colour”?,C,0.0462278,0.030340562,B,False,1.0
What type of droid was C-3PO?,B,0.07018815,0.017412653,B,True,1.0
Which area of London is believed to derive its name from a former hunting cry?,B,0.06598362,0.087024026,C,False,0.99999994
"On 21 May 2004, Pemba Dorjie set a new record for climbing to the top of Mt Everest from Basecamp in the fastest time. What was the new record?",B,0.045191426,-0.14443076,B,True,1.0
How many square metres are there in a hectare?,B,0.19718419,0.03682555,B,True,1.0
"In 2012 , which town became the first in Essex to be granted city status ?",B,0.15310535,0.061593592,C,False,1.0
What is the name of the small sponge cake soaked in Rum and syrup said to have been invented by King Stanislaus of Poland?,B,0.05513284,0.11102704,B,True,0.99999994
Which porcelain manufacturer has two crossed swords as its mark?,B,0.09289109,0.12958197,B,True,0.99999994
Ligustrum Ovalifolium is the Latin name for which shrub?,B,0.22849707,0.07614811,B,True,1.0
What is the main grape used in the production of Chianti wine?,B,0.11589975,0.10834643,B,True,1.0
Jews descended from the medieval Jewish communities along the Rhine in Germany from Alsace in the south to the Rhineland in the north are known as what?,B,0.15572421,0.15437403,B,True,0.99999994
